transaccion_id,cliente_id,producto_id,fecha,monto,tipo_transaccion
T03698,C0136,P002,2025-04-14,-5847.1,debito
T03699,C0001,P004,2025-04-02,1823.76,abono
T03700,C0058,P003,2025-05-23,-6392.86,debito
T03701,C0074,P005,2025-04-09,-3972.85,debito
T03702,C0129,P002,2024-12-16,-1303.23,debito
T03703,C0136,P005,2025-01-01,741.01,abono
T03704,C0108,P005,2024-12-20,2903.54,abono
T03705,C0104,P004,2024-12-13,3821.32,abono
T03706,C0199,P001,2025-05-11,3918.45,abono
T03707,C0026,P001,2025-03-12,-1952.03,debito
T03708,C0047,P001,2024-12-06,1061.02,abono
T03709,C0095,P003,2025-02-12,132.94,abono
T03710,C0192,P003,2025-04-20,3412.04,abono
T03711,C0186,P002,2024-12-17,429.01,abono
T03712,C0008,P001,2025-01-19,-2962.71,debito
T03713,C0014,P003,2024-12-30,-4223.72,debito
T03714,C0136,P004,2025-03-31,4688.69,abono
T03715,C0062,P004,2025-05-13,1593.42,abono
T03716,C0183,P005,2025-01-27,1286.37,abono
T03717,C0015,P002,2025-01-16,3288.09,abono
T03718,C0179,P002,2025-01-23,3115.23,abono
T03719,C0115,P005,2025-03-26,-2344.81,debito
T03720,C0160,P005,2024-12-26,-6498.87,debito
T03721,C0013,P001,2025-05-04,4232.07,abono
T03722,C0071,P001,2024-12-07,-1591.16,debito
T03723,C0054,P003,2025-04-02,-1696.82,debito
T03724,C0122,P001,2025-05-08,2585.89,abono
T03725,C0193,P004,2025-01-30,-5421.8,debito
T03726,C0151,P004,2025-02-27,-336.96,debito
T03727,C0143,P004,2025-05-29,3482.01,abono
T03728,C0192,P001,2025-03-10,-4548.2,debito
T03729,C0194,P004,2025-01-20,-1643.42,debito
T03730,C0040,P003,2025-02-21,-4779.03,debito
T03731,C0158,P001,2025-05-28,-6583.08,debito
T03732,C0067,P001,2025-04-08,-356.1,debito
T03733,C0073,P004,2025-01-03,-2257.97,debito
T03734,C0085,P003,2025-03-21,-3084.09,debito
T03735,C0161,P001,2025-03-27,4501.34,abono
T03736,C0113,P003,2025-03-28,4813.19,abono
T03737,C0136,P002,2025-03-15,-3125.48,debito
T03738,C0006,P004,2025-03-07,-5257.7,debito
T03739,C0143,P005,2025-03-29,-3735.68,debito
T03740,C0114,P005,2025-01-27,-3778.35,debito
T03741,C0121,P002,2025-02-03,-1968.35,debito
T03742,C0154,P001,2025-03-10,-1542.19,debito
T03743,C0120,P001,2025-04-28,-2037.4,debito
T03744,C0028,P004,2025-02-20,2803.82,abono
T03745,C0177,P005,2025-02-06,194.32,abono
T03746,C0158,P004,2025-01-18,-6353.53,debito
T03747,C0040,P002,2025-01-26,-1119.3,debito
T03748,C0174,P005,2024-12-02,-1564.02,debito
T03749,C0151,P004,2025-04-30,2615.47,abono
T03750,C0126,P001,2025-05-06,-4979.5,debito
T03751,C0125,P003,2025-02-02,-697.23,debito
T03752,C0011,P004,2025-02-25,-2244.33,debito
T03753,C0144,P001,2024-12-03,-6781.66,debito
T03754,C0002,P002,2025-05-19,-1858.53,debito
T03755,C0141,P001,2025-05-24,-2211.96,debito
T03756,C0184,P005,2025-02-27,4190.67,abono
T03757,C0091,P004,2024-12-03,-379.99,debito
T03758,C0129,P001,2025-02-18,2349.84,abono
T03759,C0167,P003,2025-01-24,-2675.93,debito
T03760,C0076,P002,2025-01-13,-2236.61,debito
T03761,C0035,P002,2024-12-03,-2021.33,debito
T03762,C0048,P002,2025-02-08,-666.88,debito
T03763,C0032,P004,2025-02-15,-2224.34,debito
T03764,C0099,P005,2025-03-14,-330.08,debito
T03765,C0098,P005,2025-02-12,3915.77,abono
T03766,C0117,P003,2024-12-31,2021.23,abono
T03767,C0121,P001,2025-04-15,2247.32,abono
T03768,C0114,P003,2025-02-11,4473.29,abono
T03769,C0159,P001,2025-02-09,3307.37,abono
T03770,C0094,P002,2025-01-19,89.89,abono
T03771,C0015,P001,2025-02-17,-6603.93,debito
T03772,C0077,P002,2025-01-14,1223.87,abono
T03773,C0002,P004,2025-04-20,-780.07,debito
T03774,C0056,P002,2025-05-17,3852.23,abono
T03775,C0167,P005,2025-04-28,-3518.33,debito
T03776,C0041,P003,2025-04-06,-3053.38,debito
T03777,C0180,P001,2025-01-23,-1769.04,debito
T03778,C0057,P005,2025-04-16,2759.98,abono
T03779,C0139,P003,2025-04-29,-1942.46,debito
T03780,C0057,P001,2025-02-15,4512.84,abono
T03781,C0028,P004,2025-05-07,-1529.98,debito
T03782,C0020,P001,2025-01-04,4427.56,abono
T03783,C0059,P001,2025-01-23,2819.06,abono
T03784,C0095,P001,2025-03-28,4151.02,abono
T03785,C0185,P003,2025-03-25,-4998.54,debito
T03786,C0183,P005,2025-01-20,-4885.96,debito
T03787,C0179,P003,2025-03-25,1655.51,abono
T03788,C0063,P002,2025-01-05,-1660.26,debito
T03789,C0158,P003,2024-12-05,1093.89,abono
T03790,C0141,P001,2024-12-11,4293.1,abono
T03791,C0084,P001,2025-03-09,-5748.37,debito
T03792,C0195,P003,2025-01-05,-3100.8,debito
T03793,C0108,P003,2024-12-20,-952.86,debito
T03794,C0040,P004,2025-01-20,-2694.3,debito
T03795,C0150,P004,2025-04-11,-4346.82,debito
T03796,C0032,P003,2025-04-14,-3197.19,debito
T03797,C0142,P003,2025-01-13,3911.94,abono
T03798,C0196,P001,2024-12-29,4988.23,abono
T03799,C0198,P001,2025-03-02,-1362.19,debito
T03800,C0127,P003,2025-02-02,-3233.77,debito
T03801,C0035,P002,2025-01-28,-3033.96,debito
T03802,C0196,P005,2025-04-27,-2152.31,debito
T03803,C0026,P003,2025-06-02,1030.57,abono
T03804,C0040,P004,2025-02-24,-487.87,debito
T03805,C0164,P001,2025-04-25,-6213.22,debito
T03806,C0154,P004,2025-01-31,2128.25,abono
T03807,C0188,P004,2025-05-05,2509.63,abono
T03808,C0076,P003,2025-05-25,4588.86,abono
T03809,C0189,P003,2024-12-12,-5440.74,debito
T03810,C0109,P004,2025-04-22,-939.59,debito
T03811,C0010,P003,2024-12-15,2848.83,abono
T03812,C0027,P001,2025-02-26,-3112.5,debito
T03813,C0016,P005,2025-01-06,-5586.56,debito
T03814,C0093,P004,2025-05-05,-5077.9,debito
T03815,C0194,P004,2025-04-30,-4842.13,debito
T03816,C0165,P002,2025-05-02,-2403.6,debito
T03817,C0186,P001,2024-12-24,4034.57,abono
T03818,C0125,P003,2025-04-21,309.34,abono
T03819,C0059,P005,2025-01-16,840.14,abono
T03820,C0048,P004,2025-04-22,1711.34,abono
T03821,C0019,P003,2025-02-21,-565.35,debito
T03822,C0084,P004,2025-04-15,-1667.91,debito
T03823,C0099,P001,2024-12-08,4159.25,abono
T03824,C0045,P003,2025-02-24,4743.85,abono
T03825,C0193,P004,2025-04-22,-2153.08,debito
T03826,C0104,P002,2025-03-07,-1873.68,debito
T03827,C0048,P005,2025-05-30,-1980.85,debito
T03828,C0077,P001,2025-02-26,1424.71,abono
T03829,C0110,P003,2025-04-05,227.85,abono
T03830,C0115,P004,2025-01-28,-6490.61,debito
T03831,C0037,P004,2025-01-30,-1519.48,debito
T03832,C0181,P002,2025-03-27,-2957.43,debito
T03833,C0054,P005,2024-12-09,-97.52,debito
T03834,C0103,P004,2025-05-22,4296.88,abono
T03835,C0036,P003,2025-03-07,-5126.17,debito
T03836,C0056,P005,2025-01-17,4736.44,abono
T03837,C0130,P004,2025-03-28,-5477.86,debito
T03838,C0105,P001,2025-01-07,-2216.53,debito
T03839,C0133,P005,2025-05-13,-1757.68,debito
T03840,C0152,P002,2025-05-09,3503.7,abono
T03841,C0178,P003,2025-01-10,-2567.87,debito
T03842,C0200,P002,2024-12-22,2852.76,abono
T03843,C0089,P001,2025-03-27,-73.61,debito
T03844,C0155,P002,2025-01-30,-461.34,debito
T03845,C0148,P004,2025-01-01,-3761.51,debito
T03846,C0084,P005,2025-01-21,-3975.52,debito
T03847,C0110,P003,2024-12-23,-5267.63,debito
T03848,C0081,P002,2025-04-25,-949.8,debito
T03849,C0189,P003,2024-12-03,2590.26,abono
T03850,C0015,P004,2024-12-09,-1385.3,debito
T03851,C0119,P004,2025-04-24,-679.58,debito
T03852,C0089,P003,2025-02-26,2081.95,abono
T03853,C0020,P005,2025-03-21,-1168.46,debito
T03854,C0008,P002,2025-02-07,-1575.82,debito
T03855,C0135,P003,2024-12-18,1621.9,abono
T03856,C0047,P004,2024-12-30,1333.97,abono
T03857,C0104,P002,2024-12-18,-640.51,debito
T03858,C0053,P002,2025-03-25,495.09,abono
T03859,C0046,P002,2025-05-21,-1376.95,debito
T03860,C0038,P004,2025-06-02,300.27,abono
T03861,C0195,P001,2025-03-26,-4396.41,debito
T03862,C0095,P004,2024-12-12,1472.27,abono
T03863,C0031,P004,2025-03-29,1434.74,abono
T03864,C0043,P001,2025-04-09,-2344.03,debito
T03865,C0041,P005,2025-04-25,-4649.69,debito
T03866,C0096,P001,2024-12-25,4359.64,abono
T03867,C0142,P004,2025-01-13,-5320.84,debito
T03868,C0060,P001,2025-05-30,3651.27,abono
T03869,C0027,P004,2025-04-25,-3406.21,debito
T03870,C0003,P002,2025-04-19,-4865.82,debito
T03871,C0046,P002,2025-04-28,2786.17,abono
T03872,C0047,P004,2025-02-20,-1537.27,debito
T03873,C0146,P005,2025-01-06,1082.51,abono
T03874,C0069,P002,2025-04-07,-2095.85,debito
T03875,C0069,P004,2025-02-05,-6378.29,debito
T03876,C0016,P004,2024-12-26,-3845.48,debito
T03877,C0019,P004,2025-05-15,-5145.32,debito
T03878,C0195,P001,2025-02-28,-2445.51,debito
T03879,C0021,P004,2025-02-20,-2871.78,debito
T03880,C0115,P001,2025-01-24,-905.19,debito
T03881,C0176,P001,2025-04-08,-1223.93,debito
T03882,C0075,P005,2025-01-05,4145.41,abono
T03883,C0048,P004,2025-01-05,-4106.33,debito
T03884,C0047,P003,2025-02-03,-2382.6,debito
T03885,C0097,P005,2025-04-15,4024.11,abono
T03886,C0029,P004,2025-01-21,1270.27,abono
T03887,C0072,P004,2025-05-03,4881.36,abono
T03888,C0062,P005,2025-05-18,1756.85,abono
T03889,C0057,P005,2025-03-13,1719.69,abono
T03890,C0102,P003,2024-12-14,1593.96,abono
T03891,C0041,P003,2024-12-30,-881.12,debito
T03892,C0157,P005,2025-01-25,600.13,abono
T03893,C0179,P005,2025-01-19,3258.12,abono
T03894,C0155,P002,2025-02-07,4381.83,abono
T03895,C0180,P002,2024-12-02,-5539.93,debito
T03896,C0127,P002,2025-03-28,-1013.52,debito
T03897,C0023,P002,2025-02-09,-3832.71,debito
T03898,C0031,P004,2025-01-04,572.68,abono
T03899,C0167,P001,2024-12-05,274.21,abono
T03900,C0198,P005,2025-05-07,-4605.01,debito
T03901,C0016,P002,2025-04-23,-3760.01,debito
T03902,C0184,P004,2025-01-14,-601.71,debito
T03903,C0166,P003,2025-04-12,-273.53,debito
T03904,C0117,P002,2025-04-01,-6928.6,debito
T03905,C0078,P003,2025-03-10,-239.25,debito
T03906,C0151,P004,2025-02-10,2250.41,abono
T03907,C0192,P005,2025-03-07,2547.86,abono
T03908,C0116,P001,2025-03-03,-847.44,debito
T03909,C0140,P004,2025-03-12,886.86,abono
T03910,C0001,P004,2025-03-24,-2482.08,debito
T03911,C0094,P004,2025-01-30,-5338.88,debito
T03912,C0006,P002,2025-03-29,2560.06,abono
T03913,C0003,P001,2024-12-22,-4476.18,debito
T03914,C0044,P005,2025-03-07,4926.61,abono
T03915,C0048,P001,2024-12-14,-5383.0,debito
T03916,C0199,P003,2025-05-03,-3057.5,debito
T03917,C0061,P005,2024-12-25,2259.89,abono
T03918,C0067,P005,2025-05-10,-4342.84,debito
T03919,C0009,P005,2025-01-07,3343.56,abono
T03920,C0041,P003,2025-02-28,-3519.96,debito
T03921,C0064,P002,2024-12-20,3242.06,abono
T03922,C0043,P002,2025-03-16,166.49,abono
T03923,C0011,P002,2025-05-04,-3024.47,debito
T03924,C0167,P003,2025-04-01,1430.74,abono
T03925,C0016,P001,2025-03-08,-930.35,debito
T03926,C0187,P002,2025-04-09,-723.84,debito
T03927,C0073,P003,2025-01-17,-4234.25,debito
T03928,C0175,P001,2025-02-07,2641.82,abono
T03929,C0104,P005,2025-03-22,-1797.48,debito
T03930,C0142,P005,2024-12-14,2381.2,abono
T03931,C0054,P005,2025-05-21,2486.55,abono
T03932,C0199,P002,2025-01-09,1015.29,abono
T03933,C0042,P003,2025-03-01,-4575.09,debito
T03934,C0101,P002,2025-05-13,-5473.01,debito
T03935,C0034,P001,2024-12-16,-5546.5,debito
T03936,C0007,P003,2025-04-27,-4229.21,debito
T03937,C0190,P005,2024-12-13,-3596.12,debito
T03938,C0060,P001,2025-03-14,351.99,abono
T03939,C0069,P003,2025-05-22,1474.76,abono
T03940,C0149,P001,2025-02-16,511.69,abono
T03941,C0086,P005,2025-02-07,4820.92,abono
T03942,C0157,P005,2025-04-10,-971.51,debito
T03943,C0015,P001,2025-05-01,801.29,abono
T03944,C0128,P004,2025-01-19,4453.4,abono
T03945,C0124,P004,2024-12-09,4722.45,abono
T03946,C0096,P003,2024-12-14,3840.85,abono
T03947,C0004,P004,2025-01-26,76.75,abono
T03948,C0199,P003,2025-05-23,-39.38,debito
T03949,C0145,P002,2025-05-26,-2665.36,debito
T03950,C0088,P005,2024-12-19,-1029.47,debito
T03951,C0026,P005,2025-04-13,141.01,abono
T03952,C0102,P004,2025-03-09,2347.13,abono
T03953,C0059,P001,2025-01-05,-6603.14,debito
T03954,C0060,P004,2025-03-08,1652.91,abono
T03955,C0109,P003,2025-01-16,-4638.15,debito
T03956,C0039,P005,2025-03-26,-4576.08,debito
T03957,C0103,P003,2025-01-03,1292.85,abono
T03958,C0037,P001,2025-04-18,-4563.46,debito
T03959,C0109,P001,2025-02-15,1101.05,abono
T03960,C0197,P002,2024-12-21,653.94,abono
T03961,C0147,P005,2025-03-28,3521.85,abono
T03962,C0190,P005,2025-02-05,-820.68,debito
T03963,C0081,P002,2025-02-23,4984.7,abono
T03964,C0049,P002,2025-04-02,-1308.66,debito
T03965,C0017,P003,2025-05-12,-4171.17,debito
T03966,C0085,P003,2025-01-01,2086.3,abono
T03967,C0025,P003,2025-01-04,675.61,abono
T03968,C0198,P002,2025-02-13,187.83,abono
T03969,C0164,P001,2025-02-01,3132.52,abono
T03970,C0171,P001,2024-12-30,-5653.1,debito
T03971,C0114,P004,2025-06-02,-5898.85,debito
T03972,C0119,P002,2025-02-21,2439.43,abono
T03973,C0155,P002,2025-02-04,3898.4,abono
T03974,C0190,P003,2025-01-28,-4719.74,debito
T03975,C0040,P001,2025-06-01,-5078.05,debito
T03976,C0061,P003,2025-01-30,-3463.42,debito
T03977,C0173,P003,2025-02-08,-4444.88,debito
T03978,C0139,P001,2025-04-20,-5644.52,debito
T03979,C0189,P001,2025-02-18,2019.53,abono
T03980,C0139,P004,2025-04-13,-5647.67,debito
T03981,C0111,P004,2025-03-23,-4156.36,debito
T03982,C0148,P002,2025-03-15,-1186.33,debito
T03983,C0061,P002,2025-01-10,-202.05,debito
T03984,C0143,P004,2025-04-21,1845.63,abono
T03985,C0092,P005,2025-05-20,-3840.47,debito
T03986,C0043,P003,2025-01-17,-5883.55,debito
T03987,C0139,P003,2025-05-26,-918.58,debito
T03988,C0071,P001,2025-02-21,-5607.44,debito
T03989,C0086,P005,2025-02-12,-6045.17,debito
T03990,C0092,P005,2025-04-13,-1080.29,debito
T03991,C0190,P005,2025-05-30,4265.39,abono
T03992,C0199,P003,2025-03-21,-6940.43,debito
T03993,C0182,P004,2025-03-06,3647.85,abono
T03994,C0045,P001,2025-06-01,-5499.84,debito
T03995,C0069,P004,2025-01-26,-6961.07,debito
T03996,C0169,P005,2025-01-25,-4250.2,debito
T03997,C0093,P003,2025-01-11,-2175.97,debito
T03998,C0200,P003,2025-05-07,-5867.59,debito
T03999,C0021,P005,2024-12-05,3091.7,abono
T04000,C0143,P002,2025-05-01,2926.92,abono
T04001,C0090,P001,2025-04-07,-1797.84,debito
T04002,C0137,P002,2025-01-21,3793.85,abono
T04003,C0170,P004,2025-03-13,454.25,abono
T04004,C0077,P004,2025-03-13,4625.22,abono
T04005,C0106,P002,2025-05-20,-2300.99,debito
T04006,C0065,P002,2024-12-30,-920.59,debito
T04007,C0024,P002,2024-12-08,-3113.29,debito
T04008,C0063,P003,2025-02-05,260.23,abono
T04009,C0146,P005,2024-12-27,3438.9,abono
T04010,C0003,P001,2025-02-07,-6321.86,debito
T04011,C0168,P004,2025-03-18,4194.45,abono
T04012,C0178,P004,2025-01-13,680.48,abono
T04013,C0105,P004,2025-04-29,675.04,abono
T04014,C0088,P001,2024-12-18,-5699.64,debito
T04015,C0093,P004,2025-02-13,4625.06,abono
T04016,C0018,P004,2025-05-18,-3240.87,debito
T04017,C0166,P001,2025-04-15,2519.91,abono
T04018,C0060,P005,2025-04-13,1625.4,abono
T04019,C0189,P001,2025-04-26,-6263.03,debito
T04020,C0063,P003,2025-01-02,-4524.97,debito
T04021,C0138,P005,2025-05-02,1476.85,abono
T04022,C0042,P003,2025-04-07,-2112.52,debito
T04023,C0024,P001,2025-03-17,-6241.66,debito
T04024,C0057,P004,2025-05-17,-125.03,debito
T04025,C0178,P001,2025-03-20,1647.5,abono
T04026,C0006,P005,2025-01-25,2794.07,abono
T04027,C0125,P001,2025-04-14,783.68,abono
T04028,C0072,P004,2025-03-17,505.89,abono
T04029,C0176,P004,2024-12-16,-5712.48,debito
T04030,C0015,P004,2024-12-12,-6264.0,debito
T04031,C0034,P004,2025-04-22,4126.85,abono
T04032,C0182,P005,2025-02-03,-6294.55,debito
T04033,C0091,P001,2025-04-30,2787.9,abono
T04034,C0084,P002,2025-02-16,-5691.44,debito
T04035,C0052,P003,2025-05-09,1951.01,abono
T04036,C0114,P004,2025-05-10,-4673.89,debito
T04037,C0058,P001,2025-01-12,4944.74,abono
T04038,C0051,P004,2025-03-31,1167.35,abono
T04039,C0165,P005,2025-03-22,1980.0,abono
T04040,C0183,P001,2024-12-04,-3375.93,debito
T04041,C0077,P002,2025-04-23,-991.97,debito
T04042,C0184,P001,2025-02-09,451.14,abono
T04043,C0071,P003,2025-01-26,4157.13,abono
T04044,C0192,P002,2024-12-09,-6838.26,debito
T04045,C0119,P004,2025-03-10,-2850.93,debito
T04046,C0100,P005,2024-12-29,483.87,abono
T04047,C0108,P001,2025-03-03,375.77,abono
T04048,C0178,P002,2025-01-11,-6242.49,debito
T04049,C0155,P003,2024-12-11,2345.88,abono
T04050,C0012,P003,2025-04-14,-2260.59,debito
T04051,C0018,P004,2025-02-11,2408.48,abono
T04052,C0088,P001,2025-02-21,-2248.58,debito
T04053,C0113,P001,2025-03-20,-3438.58,debito
T04054,C0127,P005,2025-03-04,-6021.11,debito
T04055,C0049,P002,2025-01-11,2981.89,abono
T04056,C0047,P001,2025-01-24,-4871.74,debito
T04057,C0074,P005,2025-02-12,1855.12,abono
T04058,C0079,P003,2024-12-26,-5177.39,debito
T04059,C0020,P004,2024-12-17,3349.75,abono
T04060,C0069,P003,2025-03-16,641.83,abono
T04061,C0086,P002,2024-12-11,-4021.32,debito
T04062,C0100,P005,2025-02-13,1320.88,abono
T04063,C0146,P001,2024-12-17,4030.27,abono
T04064,C0076,P005,2025-03-03,2158.39,abono
T04065,C0058,P004,2025-04-22,-6962.95,debito
T04066,C0036,P004,2024-12-25,-674.73,debito
T04067,C0011,P003,2024-12-26,-5469.02,debito
T04068,C0045,P002,2025-03-14,-4725.7,debito
T04069,C0188,P003,2025-03-01,3849.12,abono
T04070,C0004,P001,2025-03-31,-2173.48,debito
T04071,C0059,P005,2025-01-06,-3459.62,debito
T04072,C0161,P003,2025-03-24,-5581.66,debito
T04073,C0069,P002,2025-04-15,1201.08,abono
T04074,C0186,P003,2025-01-16,1168.86,abono
T04075,C0200,P005,2024-12-15,-3870.83,debito
T04076,C0009,P005,2025-04-23,-3679.24,debito
T04077,C0123,P005,2025-01-30,1447.2,abono
T04078,C0173,P004,2025-05-20,1525.47,abono
T04079,C0126,P004,2024-12-18,-1966.58,debito
T04080,C0076,P002,2025-04-03,-5407.44,debito
T04081,C0134,P003,2025-02-17,3276.91,abono
T04082,C0118,P001,2025-02-03,4170.47,abono
T04083,C0097,P001,2025-01-29,-6829.05,debito
T04084,C0116,P003,2025-03-20,-3334.93,debito
T04085,C0066,P004,2024-12-06,-494.86,debito
T04086,C0034,P004,2025-01-26,-365.2,debito
T04087,C0104,P005,2025-05-31,-2090.79,debito
T04088,C0018,P003,2025-03-24,-6529.84,debito
T04089,C0178,P001,2025-06-01,-3676.79,debito
T04090,C0133,P005,2025-02-20,-1924.35,debito
T04091,C0016,P002,2024-12-28,-2812.19,debito
T04092,C0179,P002,2024-12-10,-4202.21,debito
T04093,C0029,P001,2025-04-30,-4581.06,debito
T04094,C0079,P003,2025-01-07,811.9,abono
T04095,C0117,P005,2025-02-08,4886.31,abono
T04096,C0075,P002,2025-04-19,2746.62,abono
T04097,C0193,P004,2025-05-07,721.66,abono
T04098,C0010,P002,2024-12-22,-6258.64,debito
T04099,C0114,P003,2024-12-11,-550.23,debito
T04100,C0152,P005,2025-05-24,4543.29,abono
T04101,C0007,P004,2025-05-20,-6976.06,debito
T04102,C0113,P002,2025-05-09,3517.14,abono
T04103,C0104,P004,2025-05-01,-5400.02,debito
T04104,C0031,P005,2024-12-04,-2381.0,debito
T04105,C0047,P002,2025-04-07,4710.81,abono
T04106,C0122,P005,2024-12-22,-3722.11,debito
T04107,C0199,P001,2025-02-22,-5134.75,debito
T04108,C0198,P005,2024-12-06,-6471.03,debito
T04109,C0166,P005,2025-01-09,4877.14,abono
T04110,C0056,P005,2025-03-10,-5837.43,debito
T04111,C0174,P005,2025-01-08,-2142.03,debito
T04112,C0012,P004,2025-03-07,-6766.84,debito
T04113,C0053,P005,2025-01-18,3159.19,abono
T04114,C0078,P002,2025-02-28,-6516.58,debito
T04115,C0178,P005,2025-04-14,-4742.45,debito
T04116,C0129,P004,2024-12-27,-2171.46,debito
T04117,C0007,P003,2025-04-08,-2609.07,debito
T04118,C0164,P003,2024-12-05,-3866.79,debito
T04119,C0172,P003,2025-03-18,-5536.4,debito
T04120,C0036,P001,2025-04-02,-2246.34,debito
T04121,C0016,P003,2024-12-09,-4070.73,debito
T04122,C0144,P004,2025-01-02,-2439.01,debito
T04123,C0196,P001,2025-01-22,-5715.91,debito
T04124,C0103,P004,2025-04-25,2360.3,abono
T04125,C0101,P002,2025-03-25,429.78,abono
T04126,C0016,P001,2024-12-11,871.96,abono
T04127,C0042,P005,2025-03-31,-455.9,debito
T04128,C0174,P001,2024-12-03,-3510.14,debito
T04129,C0149,P005,2025-02-11,576.37,abono
T04130,C0131,P005,2025-01-20,614.99,abono
T04131,C0146,P005,2025-05-06,-6589.11,debito
T04132,C0126,P001,2025-04-01,-6112.41,debito
T04133,C0108,P003,2025-05-09,-3181.04,debito
T04134,C0197,P002,2024-12-05,-6901.06,debito
T04135,C0060,P004,2025-05-09,50.92,abono
T04136,C0189,P001,2025-03-30,-4309.44,debito
T04137,C0079,P005,2025-01-13,3101.32,abono
T04138,C0104,P005,2025-02-09,2314.34,abono
T04139,C0008,P002,2025-05-29,-2796.73,debito
T04140,C0152,P005,2024-12-20,-3204.02,debito
T04141,C0171,P002,2025-01-28,-2922.27,debito
T04142,C0023,P002,2025-05-09,-5121.53,debito
T04143,C0078,P005,2025-03-09,-973.43,debito
T04144,C0029,P003,2025-01-05,1028.31,abono
T04145,C0145,P005,2025-03-03,-1288.21,debito
T04146,C0116,P001,2025-02-23,-1859.42,debito
T04147,C0154,P002,2025-05-20,2650.03,abono
T04148,C0088,P005,2024-12-05,600.48,abono
T04149,C0001,P003,2025-01-16,4347.44,abono
T04150,C0156,P005,2025-03-08,1521.94,abono
T04151,C0070,P002,2025-02-01,-1162.89,debito
T04152,C0132,P003,2025-02-11,-4739.08,debito
T04153,C0063,P001,2024-12-30,-295.46,debito
T04154,C0178,P001,2025-02-03,-4351.18,debito
T04155,C0138,P001,2025-02-04,3506.08,abono
T04156,C0129,P001,2025-03-26,1113.84,abono
T04157,C0097,P003,2025-01-14,-322.49,debito
T04158,C0174,P001,2025-05-30,1850.04,abono
T04159,C0166,P005,2025-03-03,-717.2,debito
T04160,C0194,P001,2025-04-29,626.57,abono
T04161,C0167,P003,2025-03-26,-1802.2,debito
T04162,C0149,P002,2025-05-11,-2089.41,debito
T04163,C0168,P005,2025-05-13,2673.35,abono
T04164,C0001,P002,2025-04-30,-4758.39,debito
T04165,C0199,P001,2024-12-07,2984.22,abono
T04166,C0014,P005,2025-03-13,-1064.07,debito
T04167,C0106,P003,2025-01-22,901.83,abono
T04168,C0013,P002,2024-12-29,4399.91,abono
T04169,C0162,P005,2025-05-15,2813.84,abono
T04170,C0164,P001,2025-04-01,-6093.47,debito
T04171,C0103,P002,2024-12-18,-2619.68,debito
T04172,C0154,P004,2025-02-09,-4312.37,debito
T04173,C0167,P003,2025-05-26,-3679.93,debito
T04174,C0135,P003,2025-03-24,-2254.29,debito
T04175,C0008,P001,2025-03-26,-3305.31,debito
T04176,C0133,P005,2025-01-12,-3532.36,debito
T04177,C0087,P005,2025-01-14,1043.82,abono
T04178,C0166,P004,2024-12-29,-2225.62,debito
T04179,C0023,P001,2025-05-28,3967.48,abono
T04180,C0001,P004,2025-05-17,-6413.04,debito
T04181,C0176,P001,2025-01-31,-2537.76,debito
T04182,C0099,P001,2025-03-11,1569.51,abono
T04183,C0121,P004,2025-01-08,1016.23,abono
T04184,C0004,P005,2024-12-27,3408.53,abono
T04185,C0035,P001,2025-03-11,1649.34,abono
T04186,C0031,P004,2025-04-27,4939.36,abono
T04187,C0194,P002,2025-05-08,-2300.02,debito
T04188,C0108,P002,2025-01-27,-2777.13,debito
T04189,C0068,P003,2025-04-10,3036.5,abono
T04190,C0084,P005,2025-03-07,4018.34,abono
T04191,C0167,P002,2024-12-26,-3302.55,debito
T04192,C0086,P005,2025-06-02,-2975.91,debito
T04193,C0125,P001,2025-05-29,4978.41,abono
T04194,C0003,P003,2024-12-28,-103.14,debito
T04195,C0169,P002,2025-05-21,4480.57,abono
T04196,C0169,P003,2025-05-18,788.25,abono
T04197,C0153,P001,2025-01-29,-5507.9,debito
T04198,C0040,P002,2025-03-13,-4336.98,debito
T04199,C0064,P001,2025-05-24,1742.14,abono
T04200,C0069,P005,2024-12-23,-6120.91,debito
T04201,C0181,P001,2025-01-29,113.89,abono
T04202,C0097,P004,2025-05-11,1172.12,abono
T04203,C0194,P003,2025-04-14,2856.12,abono
T04204,C0082,P002,2025-04-21,-2480.25,debito
T04205,C0177,P003,2025-05-12,3071.37,abono
T04206,C0091,P002,2025-02-15,-198.05,debito
T04207,C0109,P003,2025-02-15,-841.72,debito
T04208,C0021,P005,2025-02-21,-915.86,debito
T04209,C0095,P003,2025-05-21,-1349.31,debito
T04210,C0063,P004,2025-05-14,-3231.54,debito
T04211,C0070,P005,2025-05-21,-5272.34,debito
T04212,C0031,P003,2025-01-21,-6341.61,debito
T04213,C0146,P004,2025-04-23,-5852.55,debito
T04214,C0064,P005,2024-12-21,1024.59,abono
T04215,C0183,P004,2025-01-04,2233.7,abono
T04216,C0051,P002,2025-04-20,1037.09,abono
T04217,C0010,P004,2025-03-23,1359.14,abono
T04218,C0119,P005,2025-01-19,-3539.72,debito
T04219,C0136,P004,2025-03-15,387.14,abono
T04220,C0019,P002,2025-01-13,1129.96,abono
T04221,C0080,P005,2025-01-13,-6549.59,debito
T04222,C0171,P002,2025-04-06,2357.28,abono
T04223,C0013,P003,2025-02-05,2254.66,abono
T04224,C0135,P004,2025-04-06,122.11,abono
T04225,C0106,P005,2025-02-27,-1754.38,debito
T04226,C0003,P004,2025-03-03,4338.15,abono
